CodCopidrogas,EAN BARRAS
200023979,7702277074502
100019281,7501165006089
200034368,7702626170619
200034367,7702626204581
200034430,7702626211930
200032616,7702532312394
200032618,7702532312448
200033168,7591005992764
200024583,7702277075226
200012320,7702532350617
200005346,7702532350389
200025018,7702532370721
200014449,7702532370974
200034886,7702277134879
200036412,7702277152224
200022130,7702532370998
200032122,7702277024101
200014452,7702532370943
200022441,7702532370714
200032617,7702532370981
200032620,7702532313056
200026569,7702532312707
200032621,7702532313087
200026568,7702532312714
200034095,7702277142669
200025704,7702277033226
200025705,7702277033219
200018744,7591005001114
200021206,7591005001718
200023967,7702277074328
200023966,7702277074335
200024017,7702277074298
200032615,7501032908683
200023965,7702277074342
200023968,7702277074304
200023970,7702277074410
200026738,7591005003026
200026739,7591005005266
200026737,7501032901608
200024016,7702277074359
200033201,7501032907020
200023969,7702277074427
200010557,7790520007315
200023972,7702277074373
200036413,7702277152231
200033036,7501032938215
200005008,7702277084082
200033038,7501032915421
200024600,7891060906066
200033043,7591005992733
200033042,7591005992740
200024573,7702277082545
200031786,7707200904048
200031785,7707200904185
100001103,7702195333750
100000322,7702771024119
100000323,7702771024218
200009995,7702277085904
200009985,7702277082552
200031074,7702277127635
200035189,7702277148081
200035190,7702277148098
A3021,7703712030213
A3022,7703712030220
100003833,7702870000113
100003834,7702870000120
100014249,7702870000786
100003835,7702870001448
100003836,7702870001431
100001498,7707177560049
200032856,7702277138327
200035407,7702277144519
100024547,7707236124632
100014816,7702195084898
200035408,7702277144526
200032741,7702277131632
100024593,7709990374957
A3184,7703712031845
100017980,7702605107193
200032742,7702277134732
100007928,7702057070700
200032738,7702277131618
200032737,7702277131625
200023962,7702277074601
200023960,7702277074625
200033810,7702277138785
200028591,7702277109273
100018260,7703038066552
200030841,7702277110354
200030842,7702277110323
A3186,7703712031869
200030843,7702277110330
200028590,7702277109280
100000637,7702973022555
100014391,7703038062615
200030840,7702277110347
200032851,7702277131878
200034199,7702277142089
200033315,7702277130833
200032859,7702277137948
200032858,7702277137955
A3187,7703712031876
200028437,7702277045823
100020302,7707200900842
100013731,sin asignacion
200005014,7702277082569
200024605,7891060680034
200012392,7702277016779
200035852,7702277148852
200035849,7702277148845
200030080,7702277121596
200009988,7702277500025
100005641,7702207102817
100005642,7702207101810
200024577,7702277183174
200032898,7702277131168
200034640,7702277148043
100017437,7707172688724
200034641,7702277148050
200034642,7702277149019
100001659,7702605100347
100002435,7703763070343
100005740,7702057070526
A3003,7703712030039
200036614,7702277155287
200036613,7702277155270
200037161,7702277156949
200036607,7702277155454
200036606,7702277155430
200036603,7702277155348
100023313,7704412100305
100021049,7704412100312
A3334,7703712033344
200037156,7702277156819
200036604,7702277155416
200036605,7702277155423
100023716,7704412100336
200036609,7702277155492
A3071,7703712030718
200036610,7702277155508
200036617,7702277155539
200036618,7702277155546
200036599,7702277153696
200030568,7702277124887
100002440,7703763070374
100002442,7703763070244
200024011,7702277076452
A3006,7703712030060
200024003,7702277124894
200024008,7702277127512
A3007,7703712030077
200035848,7702277148036
200023992,7702277023029
100024541,7707236121587
200032897,7702277131175
200033800,7702277131182
200024581,7702277072416
A3008,7703712030084
200036228,7702277153207
100024542,7709977131962
100010533,7707263000213
100010532,7707263000206
100020810,7460536559237
100015006,7702870004005
100015002,7702870004029
100015003,7702870003800
100015005,7702870004036
100015004,7702870003817
100021041,7702870071380
100021042,7702870071397
100021043,7702870071403
100021044,7702870071410
200034867,7702277123439
200030082,7702277123460
200031661,7702277129561
200035846,7702277152538
200035847,7702277152545
100014344,7703763190591
100015072,7703763860456
100018635,7703763992928
100018910,7703763992973
100019668,7703763995356
100014345,7703763190447
100019814,7703763995516
100020626,7703763996735
100014342,7703763410644
100011023,3700039500386
100020460,7594002622016
200032786,7702277120896
200032787,7702277120940
200032788,7702277120995
100023461,7703546012034
100023248,7703546010184
200002742,7702277120933
200002747,7702277120988
200030838,7702277125648
200002739,7702277120919
100010210,7896116861467
T0010650,7702057010652
200002745,7702277120964
200002737,7702277120902
100019820,8901109316400
200002744,7702277120957
100023888,7704039118141
200014956,7707145300653
200023462,7702277121022
200030914,7702277130192
200013194,7702277120971
200021491,7702277121015
100023254,7441026003065
100000642,7702973011740
200013192,7702277120926
100004280,7706142707113
100004281,7706142707137
100004282,7706142707106
200029969,3337872411922
200029965,3337872412837
200029964,3337872411892
200029966,3337872414527
200029967,3337872413919
200031380,7706142707021
100012948,7702057075538
100012947,7702057075446
100003782,7705486030000
100004283,7706142708141
100022260,7705713300029
100005010,7705713300012
100012668,7702870003244
100010669,7702870001561
100016779,7702870004845
200005037,7702277080381
100024121,7891317195144
200005039,7702277080565
200033761,300650360432
100016356,7707232094038
200005041,7702277082583
200034990,7702277149422
100021881,7707016404886
100021880,7707016404893
200034992,7702277148074
100018333,7705922102049
100019070,7707016404411
100014178,3582910014164
100012323,3582910011583
100016816,3582910023630
200033494,7702313018637
200024571,7702277066484
200035581,7707300933733
200024069,7702277023302
200035567,7707300935300
200035568,7707300935331
200024070,7702277023371
200007162,7702796557104
200024073,7702277023388
200035625,7702277151876
200030837,7702277033264
200032861,7702277128762
200024074,7702277023296
100023435,7290006637635
200026781,7702277047452
200005049,7702277190042
200017584,7702277014614
100002816,7706440000022
100023082,7703546083119
200032904,7702277131212
200034194,7702277146971
100023081,7703546082228
100019345,7702123005506
200035626,7702277151883
100022064,7702123007760
200034200,7702277141952
200034202,7702277141945
200005052,7702277190035
100021940,7702123008415
100021939,7702123008408
200026780,7702277047926
200016596,7702277190257
100023301,7702123007142
100020009,7702123006916
100019237,7795312001830
100019233,7795312001854
200026782,7702277043300
100005192,3582910027768
100005193,7706263001657
100005195,7706263001671
200016402,7702714511386
200034176,7707271451724
200032905,7702277131205
100004788,7703153000035
200005050,7702277190011
200005051,7702277190028
200035434,7703281002024
100024137,7707237630095
200017582,7702277013105
100013591,7592229003151
100020456,7703454123006
100013590,7592229003144
100015252,8901117015494
100015253,8901117015500
100015254,8901117015425
100015255,8901117015432
200034680,7707016405296
200035175,7707016405333
200035868,7707016405548
200035431,7702277025252
200030241,7707016404831
200035630,7702277149279
200020842,7702277005544
200035052,7707016405302
200020840,7702277005568
200022076,7702277005643
200020839,7702277005575
200035631,7702277149286
200020838,7702277005582
200035627,7702277149248
200035053,7707016405326
200030243,7707016404848
200035051,7707016405319
200034254,7707016405258
200033798,7702277140979
200033797,7702277140993
200022073,7702277068679
200020513,7702277061588
200032818,7707016404916
200035629,7702277149262
200035628,7702277149255
200020834,7702277168096
100019041,3594450400208
100023920,7709767780356
200011588,7702277163947
200011587,7702277163985
200031448,7702277130208
200031663,7702277130215
100024500,7707274721541
100016253,7702195100475
200030085,7702277121183
100001107,7702195056369
100011951,7702207141939
200024621,7702277023593
200030567,7702277119661
200035310,7707278001052
200035309,7707278001045
100010894,7707278000796
100020362,7707278000925
200035485,7707350080036
100020364,7707278000932
200035484,7707350080012
200030119,7707278000963
100000554,7703234100456
100000555,7703234100388
100010893,7707278000772
200036684,7707278001168
100024460,7703234104645
100020211,7703234103730
100014241,7703234102528
100017153,7703234103013
100000568,7703234100968
100019325,7702645100376
200034215,7706849111398
100013982,7705115000084
100022915,7891317151638
100024063,7707263003894
100014193,7703234102290
100019887,7707242010035
100022352,7707334710454
100022909,7703432425924
100000562,7703234100067
100000564,7703234100050
100000565,7703234101002
100012906,7703234102306
100018977,7703234103327
100001187,7707355052045
100001186,7707355052076
100018978,7703234103341
100001189,7707355052069
100001191,7707355052083
100018980,7703234103310
100022446,7703234103877
100024266,7703234104614
100017906,7703234102771
100010165,7703234101361
T0070731,7702057070731
100018504,7703234102757
100018503,7703234102764
100014713,7704412118119
100019300,7703234102405
100018507,7703234103266
100019067,7703234102146
100011895,7702195085512
100018985,7702195107726
100018984,7702195107702
A550028,7707186900034
100012813,7703234102450
100000580,7703234100166
100010814,7703234101880
100000581,7703234100197
200033554,7702037651745
100023944,7703234104652
100023738,7703234100562
100024329,7703234104478
100024269,7703234104454
100024459,7703234104461
100024264,7703234104423
100024458,7703234104430
100022445,7703234103884
100023881,7702123010944
100000476,7702123006725
100014196,7703234100418
100014197,7703234100401
100000588,7703234100203
100000589,7703234100210
100010478,7703889155450
100024263,7703234104393
100017882,7703234103105
100024267,7703234104676
100022900,7500435108515
100022901,7500435108522
100022902,7500435108539
100022903,7500435108546
100020403,7321831673151
100024347,5000456010863
100020402,7321831673175
100020022,7896206405113
100016672,7321831621688
100023971,7501098609784
100023813,7891317192198
100022727,7703234104003
100023576,7891317185138
100014247,7702870000748
100022553,7702870071878
100024260,7703234104034
100002689,7703158001600
100002691,7703158001655
100002708,7703234102993
100005753,7702057070915
100016270,7795368054941
100017291,7707334710522
100023231,7703234103754
100022741,7707200902037
100008181,7702338685296
100008182,7702338685388
100020538,7703234103679
100014242,7703234102474
100014890,7703234102641
100003846,7702870001462
100023554,7702870003602
100003847,7702870001479
100023556,7702870003619
100010982,7702870002858
100023555,7702870003626
A3082,7703712030824
100003848,7706569001399
100019095,7703234103440
100023120,7703234104058
100024327,7703234104409
100023739,7703234100227
100022726,7703234103952
A3506,7703712035065
A3505,7703712035058
100022279,7703153027919
100000600,7703234100425
100024261,7703234104249
100024262,7703234104270
100000601,7703234100463
100024461,7703234104683
100016661,7703234102917
100009530,7703234100432
100019671,7703234100890
100000609,7703234100272
100015286,7706569021984
100020304,7707200908626
100024580,7703038067597
A3571,7703712035713
100022280,7703153027926
100000605,7703234100296
100000608,7703234100319
100000610,7703234100333
100000611,7703234100340
100008202,7703234101262
100000613,7703234100975
100023415,7702057707057
100007741,7702973038518
100024442,7703153035198
100024447,7703153035242
100011998,7703153017705
100024443,7703153035204
100024446,7703153035235
100014144,7703153019150
100024445,7703153035228
100024444,7703153035211
100000618,7702973014406
100022351,7705713500023
